K1106+760,58.72
K1106+780,58.91
K1106+800,59.075
K1106+820,59.235
K1106+840,59.375
K1106+860,59.48
K1106+880,59.59
K1106+900,59.665
K1106+920,59.74
K1106+940,59.78
K1106+960,59.795
K1106+980,59.79
K1107+000,59.77
K1107+020,59.72
K1107+040,59.665
K1107+060,59.585
K1107+080,59.47
K1107+100,59.355
K1107+120,59.2
K1107+140,59.065
K1107+160,58.93
K1107+180,58.755
K1107+200,58.61
K1107+220,58.48
K1107+240,58.34
K1107+260,58.21
K1107+280,58.08
K1107+300,57.93
K1107+320,57.795
K1107+340,57.655
K1107+360,57.535
K1107+380,57.425
K1107+400,57.29
K1107+420,57.15
K1107+440,56.98
K1107+460,56.85
K1107+480,56.735
K1107+500,56.6
K1107+520,56.465
K1107+540,56.315
K1107+560,56.18
K1107+580,56.075
K1107+600,55.935
K1107+620,55.8
K1107+640,55.65
K1107+660,55.535
K1107+680,55.4
K1107+700,55.24
K1107+720,55.115
K1107+740,54.985
K1107+760,54.845
K1107+780,54.7
K1107+800,54.56
K1107+820,54.44
K1107+840,54.31
K1107+860,54.175
K1107+880,54.04
K1107+900,53.915
K1107+920,53.75
K1107+940,53.62
K1107+960,53.49
K1107+980,53.345
K1108+000,53.185
K1108+020,53.075
K1108+040,52.94
K1108+060,52.815
K1108+080,52.66
K1108+100,52.53
K1108+120,52.38
K1108+140,52.245
K1108+160,52.105
K1108+180,51.965
K1108+200,51.835
K1108+220,51.695
K1108+240,51.565
K1108+260,51.425
K1108+280,51.29
K1108+300,51.155
K1108+320,51.025
K1108+340,50.895
K1108+360,50.755
K1108+380,50.64
K1108+400,50.49
K1108+420,50.365
K1108+440,50.235
K1108+460,50.105
K1108+480,49.975
K1108+500,49.88
K1108+520,49.76
K1108+540,49.635
K1108+560,49.52
K1108+580,49.415
K1108+600,49.305
K1108+620,49.19
K1108+640,49.085
K1108+660,48.98
K1108+680,48.865
K1108+700,48.75
K1108+720,48.635
K1108+740,48.535
K1108+760,48.42
K1108+780,48.3
K1108+800,48.185
K1108+820,48.08
K1108+840,47.96
K1108+860,47.855
K1108+880,47.755
K1108+900,47.64
K1108+920,47.515
K1108+940,47.39
K1108+960,47.29
K1108+980,47.17
K1109+000,47.055
K1109+020,46.93
K1109+040,46.825
K1109+060,46.715
K1109+080,46.6
K1109+100,46.495
K1109+120,46.385
K1109+140,46.275
K1109+160,46.16
K1109+180,46.04
K1109+200,45.925
K1109+220,45.825
K1109+240,45.705
K1109+260,45.605
K1109+280,45.5085
K1109+300,45.44
K1109+320,45.35
K1109+340,45.28
K1109+360,45.225
K1109+380,45.175
K1109+400,45.125
K1109+420,45.095
K1109+440,45.07
K1109+460,45.045
K1109+480,45.045
K1109+500,45.035
K1109+520,45.045
K1109+540,45.065
K1109+560,45.07
K1109+580,45.09
K1109+600,45.08
K1109+620,45.1
K1109+640,45.13
K1109+660,45.135
K1109+680,45.155
K1109+700,45.175
K1109+720,45.18
K1109+740,45.2
K1109+760,45.215
K1109+780,45.22
K1109+800,45.225
K1109+820,45.245
K1109+840,45.225
K1109+860,45.23
K1109+880,45.25
K1109+900,45.265
K1109+920,45.27
K1109+940,45.27
K1109+960,45.28
K1109+980,45.34
K1110+000,45.355
K1110+020,45.37
K1110+040,45.36
K1110+060,45.35
K1110+080,45.36
K1110+100,45.37
K1110+120,45.4
K1110+140,45.42
K1110+160,45.42
K1110+180,45.45
K1110+200,45.47
K1110+220,45.48
K1110+240,45.495
K1110+260,45.475
K1110+280,45.48
K1110+300,45.49
K1110+320,45.51
K1110+340,45.525
K1110+360,45.525
K1110+380,45.52
K1110+400,45.53
K1110+420,45.515
K1110+440,45.47
K1110+460,45.43
K1110+480,45.425
K1110+500,45.35
K1110+520,45.27
K1110+540,45.115
K1110+560,45.01
K1110+580,44.875
K1110+600,44.75
K1110+620,44.61
K1110+640,44.46
K1110+660,44.3
K1110+680,44.16
K1110+700,43.975
K1110+720,43.825
K1110+740,43.66
K1110+760,43.495
K1110+780,43.31
K1110+800,43.16
K1110+820,43.005
K1110+840,42.84
K1110+860,42.685
K1110+880,42.54
K1110+900,42.375
K1110+920,42.2
K1110+940,42.045
K1110+960,41.86
K1110+980,41.67
K1111+000,41.49
K1111+020,41.31
K1111+040,41.17
K1111+060,40.995
K1111+080,40.84
K1111+100,40.67
K1111+120,40.49
K1111+140,40.335
K1111+160,40.16
K1111+180,39.98
K1111+200,39.825
K1111+220,39.66
K1111+240,39.48
K1111+260,39.33
K1111+280,39.165
K1111+300,39
K1111+320,38.825
K1111+340,38.655
K1111+360,38.49
K1111+380,38.325
K1111+400,38.145
K1111+420,37.995
K1111+440,37.835
K1111+460,37.69
K1111+480,37.535
K1111+500,37.425
K1111+520,37.345
K1111+540,37.25
K1111+560,37.145
K1111+580,37.075
K1111+600,37
K1111+620,36.945
K1111+640,36.885
K1111+660,36.83
K1111+680,36.765
K1111+700,36.705
K1111+720,36.62
K1111+740,36.56
K1111+760,36.505
K1111+780,36.44
K1111+800,36.385
K1111+820,36.325
K1111+840,36.28
K1111+860,36.205
K1111+880,36.15
K1111+900,36.09
K1111+920,36.015
K1111+940,35.97
K1111+960,35.915
K1111+980,35.845
K1112+000,35.8
K1112+020,35.74
K1112+040,35.69
K1112+060,35.63
K1112+080,35.575
K1112+100,35.5
K1112+120,35.405
K1112+140,35.36
K1112+160,35.285
K1112+180,35.235
K1112+200,35.2
K1112+220,35.145
K1112+240,35.09
K1112+260,35.03
K1112+280,34.955
K1112+300,34.885
K1112+320,34.83
K1112+340,34.76
K1112+360,34.705
K1112+380,34.65
K1112+400,34.59
K1112+420,34.52
K1112+440,34.46
K1112+460,34.385
K1112+480,34.35
K1112+500,34.295
K1112+520,34.25
K1112+540,34.18
K1112+560,34.105
K1112+580,34.055
K1112+600,34.005
K1112+620,33.94
K1112+640,33.88
K1112+660,33.82
K1112+680,33.78
K1112+700,33.715
K1112+720,33.64
K1112+740,33.58
K1112+760,33.5
K1112+780,33.45
K1112+800,33.42
K1112+820,33.335
K1112+840,33.255
K1112+860,33.2
K1112+880,33.16
K1112+900,33.115
K1112+920,33.095
K1112+940,33.065
K1112+960,33.045
K1112+980,33.04
K1113+000,33.025
K1113+020,33.055
K1113+040,33.09
K1113+060,33.125
K1113+080,33.16
K1113+100,33.215
K1113+120,33.29
K1113+140,33.38
K1113+160,33.455
K1113+180,33.53
K1113+200,33.62
K1113+220,33.69
K1113+240,33.79
K1113+260,33.86
K1113+280,33.945
K1113+300,34.025
K1113+320,34.105
K1113+340,34.2
K1113+360,34.3
K1113+380,34.39
K1113+400,34.47
K1113+420,34.555
K1113+440,34.645
K1113+460,34.72
K1113+480,34.805
K1113+500,34.885
K1113+520,34.97
K1113+540,35.04
K1113+560,35.125
K1113+580,35.21
K1113+600,35.305
K1113+620,35.39
K1113+640,35.475
K1113+660,35.55
K1113+680,35.64
K1113+700,35.73
K1113+720,35.82
K1113+740,35.91
K1113+760,36.005
K1113+780,35.995
K1113+800,36.04
K1113+820,36.035
K1113+840,36.01
K1113+860,35.995
K1113+880,35.94
K1113+900,35.86
K1113+920,35.75
K1113+940,35.64
K1113+960,35.505
K1113+980,35.345
K1114+000,35.24
K1114+020,35.12
K1114+040,34.985
K1114+060,34.86
K1114+080,34.715
K1114+100,34.595
K1114+120,34.465
K1114+140,34.335
K1114+160,34.205
K1114+180,34.105
K1114+200,33.96
K1114+220,33.82
K1114+240,33.685
K1114+260,33.565
K1114+280,33.435
K1114+300,33.32
K1114+320,33.185
K1114+340,33.065
K1114+360,32.95
K1114+380,32.82
K1114+400,32.695
K1114+420,32.555
K1114+440,32.425
K1114+460,32.31
K1114+480,32.175
K1114+500,32.03
K1114+520,31.9
K1114+540,31.76
K1114+560,31.625
K1114+580,31.51
K1114+600,31.395
K1114+620,31.26
K1114+640,31.135
K1114+660,31.025
K1114+680,30.905
K1114+700,30.785
K1114+720,30.665
K1114+740,30.535
K1114+760,30.41
K1114+780,30.28
K1114+800,30.145
K1114+820,30.02
K1114+840,29.885
K1114+860,29.765
K1114+880,29.675
K1114+900,29.565
K1114+920,29.49
K1114+940,29.425
K1114+960,29.355
K1114+980,29.305
K1115+000,29.24
K1115+020,29.18
K1115+040,29.14
K1115+060,29.08
K1115+080,29.01
K1115+100,28.93
K1115+120,28.885
K1115+140,28.84
K1115+160,28.785
K1115+180,28.715
K1115+200,28.645
K1115+220,28.59
K1115+240,28.53
K1115+260,28.48
K1115+280,28.415
K1115+300,28.36
K1115+320,28.29
K1115+340,28.23
K1115+360,28.175
K1115+380,28.12
K1115+400,28.065
K1115+420,28.005
K1115+440,27.96
K1115+460,27.9
K1115+480,27.85
K1115+500,27.8
K1115+520,27.76
K1115+540,27.75
K1115+560,27.73
K1115+580,27.725
K1115+600,27.725
K1115+620,27.725
K1115+640,27.755
K1115+660,27.775
K1115+680,27.785
K1115+700,27.8
K1115+720,27.825
K1115+740,27.865
K1115+760,27.94
K1115+780,27.955
K1115+800,28.02
K1115+820,28.08
K1115+840,28.09
K1115+860,28.11
K1115+880,28.195
K1115+900,28.24
K1115+920,28.28
K1115+940,28.315
K1115+960,28.37
K1115+980,28.44
K1116+000,28.5
K1116+020,28.525
K1116+040,28.57
K1116+060,28.635
K1116+080,28.685
K1116+100,28.735
K1116+120,28.775
K1116+140,28.82
K1116+160,28.875
K1116+180,28.93
K1116+200,28.98
K1116+220,29.03
K1116+240,29.075
K1116+260,29.11
K1116+280,29.17
K1116+300,29.22
K1116+320,29.255
K1116+340,29.315
K1116+360,29.365
K1116+380,29.42
K1116+400,29.455
K1116+420,29.508
K1116+440,29.5495
K1116+460,29.593
K1116+480,29.6535
K1116+500,29.7055
K1116+520,29.759
K1116+540,29.823
K1116+560,29.8915
K1116+580,29.948
K1116+600,30.006
K1116+620,30.0745
K1116+640,30.1155
K1116+660,30.1765
K1116+680,30.2165
K1116+700,30.281
K1116+720,30.35
K1116+740,30.405
K1116+760,30.4595
K1116+780,30.5365
K1116+800,30.604
K1116+820,30.6705
K1116+840,30.7105
K1116+860,30.7635
K1116+880,30.808
K1116+900,30.88
K1116+920,30.9345
K1116+940,30.988
K1116+960,31.0445
K1116+980,31.109
K1117+000,31.1865
K1117+020,31.27
K1117+040,31.356
K1117+060,31.4115
K1117+080,31.4755
K1117+100,31.523
K1117+120,31.539
K1117+140,31.5695
K1117+160,31.6365
K1117+180,31.6705
K1117+200,31.703
K1117+220,31.7
K1117+240,31.71
K1117+260,31.745
K1117+280,31.77
K1117+300,31.775
K1117+320,31.77
K1117+340,31.77
K1117+360,31.745
K1117+380,31.73
K1117+400,31.705
K1117+420,31.685
K1117+440,31.67
K1117+460,31.625
K1117+480,31.61
K1117+500,31.6
K1117+520,31.58
K1117+540,31.55
K1117+560,31.525
K1117+580,31.49
K1117+600,31.47
K1117+620,31.43
K1117+640,31.405
K1117+660,31.375
K1117+680,31.35
K1117+700,31.325
K1117+720,31.3
K1117+740,31.27
K1117+760,31.245
K1117+780,31.215
